id,category_code,degree,domain_name,original_phases,replace_type,target_produced_words1,target_produced_words2,Word,Sentiment
14534,27,80,general,sitting pretty,Ngram,sitting-pretty,sitting-pretty,sitting-pretty,Positive
14535,28,80,general,green-eyed,Ngram,green-eyed,green-eyed,green-eyed,Negative
14536,28,80,general,tread on someone's toes,Ngram,tread-on-someone's-toes,tread-on-someones-toes,tread-on-someone's-toes,Negative
14537,27,80,general,snug as a bug in a rug,Ngram,snug-as-a-bug-in-a-rug,snug-as-a-bug-in-a-rug,snug-as-a-bug-in-a-rug,Positive
14538,28,80,general,grief-stricken,Ngram,grief-stricken,grief-stricken,grief-stricken,Negative
14539,28,80,general,tread water,Ngram,tread-water,tread-water,tread-water,Negative
14540,27,80,general,soft job,Ngram,soft-job,soft-job,soft-job,Positive
14541,28,80,general,grim-faced,Ngram,grim-faced,grim-faced,grim-faced,Negative
14542,28,80,general,trouble be brewing,Ngram,trouble-be-brewing,trouble-be-brewing,trouble-be-brewing,Negative
14543,27,80,general,soft pedal,Ngram,soft-pedal,soft-pedal,soft-pedal,Positive
14544,28,80,general,guilt-ridden,Ngram,guilt-ridden,guilt-ridden,guilt-ridden,Negative
14545,28,80,general,try one's patience,Ngram,try-one's-patience,try-ones-patience,try-one's-patience,Negative
14546,27,80,general,soft-pedal,Ngram,soft-pedal,soft-pedal,soft-pedal,Positive
14547,28,80,general,hang up,Ngram,hang-up,hang-up,hang-up,Negative
14548,28,80,general,try the patience of,Ngram,try-the-patience-of,try-the-patience-of,try-the-patience-of,Negative
14549,27,80,general,stars in one's eyes,Ngram,stars-in-one's-eyes,stars-in-ones-eyes,stars-in-one's-eyes,Positive
14550,28,80,general,hanging by thread,Ngram,hanging-by-thread,hanging-by-thread,hanging-by-thread,Negative
14551,28,80,general,turmoil in real life,Ngram,turmoil-in-real-life,turmoil-in-real-life,turmoil-in-real-life,Negative
14552,27,80,general,state of having positive beliefs,Ngram,state-of-having-positive-beliefs,state-of-having-positive-beliefs,state-of-having-positive-beliefs,Positive
14553,28,80,general,hang-up,Ngram,hang-up,hang-up,hang-up,Negative
14554,28,80,general,turn on the heat,Ngram,turn-on-the-heat,turn-on-the-heat,turn-on-the-heat,Negative
14555,27,80,general,steady as a rock,Ngram,steady-as-a-rock,steady-as-a-rock,steady-as-a-rock,Positive
14556,28,80,general,hard feelings,Ngram,hard-feelings,hard-feelings,hard-feelings,Negative
14557,28,80,general,turn one off,Ngram,turn-one-off,turn-one-off,turn-one-off,Negative
14558,27,80,general,streak of luck,Ngram,streak-of-luck,streak-of-luck,streak-of-luck,Positive
14559,28,80,general,hard luck,Ngram,hard-luck,hard-luck,hard-luck,Negative
14560,28,80,general,two-bit,Ngram,two-bit,two-bit,two-bit,Negative
14561,27,80,general,striking it rich,Ngram,striking-it-rich,striking-it-rich,striking-it-rich,Positive
14562,28,80,general,under an obligation,Ngram,under-an-obligation,under-an-obligation,under-an-obligation,Negative
14563,27,80,general,string along,Ngram,string-along,string-along,string-along,Positive
14564,28,80,general,hard-pressed,Ngram,hard-pressed,hard-pressed,hard-pressed,Negative
14565,28,80,general,under stress,Ngram,under-stress,under-stress,under-stress,Negative
14566,27,80,general,sugary food,Ngram,sugary-food,sugary-food,sugary-food,Positive
14567,28,80,general,have a bone to pick,Ngram,have-a-bone-to-pick,have-a-bone-to-pick,have-a-bone-to-pick,Negative
14568,28,80,general,under the weather,Ngram,under-the-weather,under-the-weather,under-the-weather,Negative
14569,27,80,general,sunny side,Ngram,sunny-side,sunny-side,sunny-side,Positive
14570,28,80,general,have a brush with,Ngram,have-a-brush-with,have-a-brush-with,have-a-brush-with,Negative
14571,28,80,general,up against it,Ngram,up-against-it,up-against-it,up-against-it,Negative
14572,27,80,general,sweetness and light,Ngram,sweetness-and-light,sweetness-and-light,sweetness-and-light,Positive
14573,28,80,general,have cold feet,Ngram,have-cold-feet,have-cold-feet,have-cold-feet,Negative
14574,28,80,general,up in arms,Ngram,up-in-arms,up-in-arms,up-in-arms,Negative
14575,27,80,general,that's the ticket,Ngram,that's-the-ticket,thats-the-ticket,that's-the-ticket,Positive
14576,28,80,general,have the blahs,Ngram,have-the-blahs,have-the-blahs,have-the-blahs,Negative
14577,28,80,general,up in the air,Ngram,up-in-the-air,up-in-the-air,up-in-the-air,Negative
14578,27,80,general,the green light,Ngram,the-green-light,the-green-light,the-green-light,Positive
14579,28,80,general,heart of stone,Ngram,heart-of-stone,heart-of-stone,heart-of-stone,Negative
14580,28,80,general,up the creek,Ngram,up-the-creek,up-the-creek,up-the-creek,Negative
14581,27,80,general,tickled pink,Ngram,tickled-pink,tickled-pink,tickled-pink,Positive
14582,28,80,general,heaviness of heart,Ngram,heaviness-of-heart,heaviness-of-heart,heaviness-of-heart,Negative
14583,28,80,general,up the wall,Ngram,up-the-wall,up-the-wall,up-the-wall,Negative
14584,27,80,general,tickled to death,Ngram,tickled-to-death,tickled-to-death,tickled-to-death,Positive
14585,28,80,general,heavy heart,Ngram,heavy-heart,heavy-heart,heavy-heart,Negative
14586,28,80,general,upset apple cart,Ngram,upset-apple-cart,upset-apple-cart,upset-apple-cart,Negative
14587,27,80,general,to have the balls,Ngram,to-have-the-balls,to-have-the-balls,to-have-the-balls,Positive
14588,28,80,general,heavy-hearted,Ngram,heavy-hearted,heavy-hearted,heavy-hearted,Negative
14589,28,80,general,upset someone,Ngram,upset-someone,upset-someone,upset-someone,Negative
14590,27,80,general,to the point,Ngram,to-the-point,to-the-point,to-the-point,Positive
14591,28,80,general,heavyheartedness,Ngram,heavyheartedness,heavyheartedness,heavyheartedness,Negative
14592,28,80,general,upset the applecart,Ngram,upset-the-applecart,upset-the-applecart,upset-the-applecart,Negative
14593,27,80,general,top dog,Ngram,top-dog,top-dog,top-dog,Positive
14594,28,80,general,hell broke loose,Ngram,hell-broke-loose,hell-broke-loose,hell-broke-loose,Negative
14595,28,80,general,weak knees,Ngram,weak-knees,weak-knees,weak-knees,Negative
14596,27,80,general,turned pink,Ngram,turned-pink,turned-pink,turned-pink,Positive
14597,28,80,general,herculean task,Ngram,herculean-task,herculean-task,herculean-task,Negative
14598,28,80,general,weak-kneed,Ngram,weak-kneed,weak-kneed,weak-kneed,Negative
14599,27,80,general,turn-on,Ngram,turn-on,turn-on,turn-on,Positive
14600,28,80,general,high-strung,Ngram,high-strung,high-strung,high-strung,Negative
14601,28,80,general,weary load,Ngram,weary-load,weary-load,weary-load,Negative
14602,27,80,general,up to snuff,Ngram,up-to-snuff,up-to-snuff,up-to-snuff,Positive
14603,28,80,general,hissy fit,Ngram,hissy-fit,hissy-fit,hissy-fit,Negative
14604,28,80,general,weighed down,Ngram,weighed-down,weighed-down,weighed-down,Negative
14605,27,80,general,up-and-coming,Ngram,up-and-coming,up-and-coming,up-and-coming,Positive
14606,28,80,general,ho hums,Ngram,ho-hums,ho-hums,ho-hums,Negative
14607,28,80,general,weirded out,Ngram,weirded-out,weirded-out,weirded-out,Negative
14608,27,80,general,vim and vigor,Ngram,vim-and-vigor,vim-and-vigor,vim-and-vigor,Positive
14609,28,80,general,hoo-hah,Ngram,hoo-hah,hoo-hah,hoo-hah,Negative
14610,28,80,general,white as a sheet,Ngram,white-as-a-sheet,white-as-a-sheet,white-as-a-sheet,Negative
14611,27,80,general,walk on air,Ngram,walk-on-air,walk-on-air,walk-on-air,Positive
14612,28,80,general,horror-struck,Ngram,horror-struck,horror-struck,horror-struck,Negative
14613,28,80,general,white elephant,Ngram,white-elephant,white-elephant,white-elephant,Negative
14614,27,80,general,walking on air,Ngram,walking-on-air,walking-on-air,walking-on-air,Positive
14615,28,80,general,hot air,Ngram,hot-air,hot-air,hot-air,Negative
14616,28,80,general,white feather,Ngram,white-feather,white-feather,white-feather,Negative
14617,27,80,general,well-chosen,Ngram,well-chosen,well-chosen,well-chosen,Positive
14618,28,80,general,hot and bothered,Ngram,hot-and-bothered,hot-and-bothered,hot-and-bothered,Negative
14619,28,80,general,white flag,Ngram,white-flag,white-flag,white-flag,Negative
14620,27,80,general,well-deserved,Ngram,well-deserved,well-deserved,well-deserved,Positive
14621,28,80,general,hot under collar,Ngram,hot-under-collar,hot-under-collar,hot-under-collar,Negative
14622,28,80,general,white knuckled,Ngram,white-knuckled,white-knuckled,white-knuckled,Negative
14623,27,80,general,well-disposed,Ngram,well-disposed,well-disposed,well-disposed,Positive
14624,28,80,general,hot under the collar,Ngram,hot-under-the-collar,hot-under-the-collar,hot-under-the-collar,Negative
14625,28,80,general,wishy-washy,Ngram,wishy-washy,wishy-washy,wishy-washy,Negative
14626,27,80,general,well-off,Ngram,well-off,well-off,well-off,Positive
14627,28,80,general,hot water,Ngram,hot-water,hot-water,hot-water,Negative
14628,28,80,general,with bated breath,Ngram,with-bated-breath,with-bated-breath,with-bated-breath,Negative
14629,27,80,general,well-suited,Ngram,well-suited,well-suited,well-suited,Positive
14630,28,80,general,hot-tempered,Ngram,hot-tempered,hot-tempered,hot-tempered,Negative
14631,28,80,general,work against,Ngram,work-against,work-against,work-against,Negative
14632,27,80,general,well-timed,Ngram,well-timed,well-timed,well-timed,Positive
14633,28,80,general,house of cards,Ngram,house-of-cards,house-of-cards,house-of-cards,Negative
14634,28,80,general,work up,Ngram,work-up,work-up,work-up,Negative
14635,27,80,general,well-to-do,Ngram,well-to-do,well-to-do,well-to-do,Positive
14636,28,80,general,hurly-burly,Ngram,hurly-burly,hurly-burly,hurly-burly,Negative
14637,28,80,general,worked-up,Ngram,worked-up,worked-up,worked-up,Negative
14638,27,80,general,what the doctor ordered,Ngram,what-the-doctor-ordered,what-the-doctor-ordered,what-the-doctor-ordered,Positive
14639,28,80,general,ill at ease,Ngram,ill-at-ease,ill-at-ease,ill-at-ease,Negative
14640,28,80,general,worried sick,Ngram,worried-sick,worried-sick,worried-sick,Negative
14641,27,80,general,white lie,Ngram,white-lie,white-lie,white-lie,Positive
14642,28,80,general,ill humor,Ngram,ill-humor,ill-humor,ill-humor,Negative
14643,28,80,general,worried stiff,Ngram,worried-stiff,worried-stiff,worried-stiff,Negative
14644,27,80,general,willing to be in unison,Ngram,willing-to-be-in-unison,willing-to-be-in-unison,willing-to-be-in-unison,Positive
14645,28,80,general,ill temper,Ngram,ill-temper,ill-temper,ill-temper,Negative
14646,27,80,general,ahead of the game,Ngram,ahead-of-the-game,ahead-of-the-game,ahead-of-the-game,Positive
14647,28,100,general,cray cray,Ngram,craycray,craycray,craycray,Negative
14648,28,80,general,ill will,Ngram,ill-will,ill-will,ill-will,Negative
14649,27,80,general,all systems go,Ngram,all-systems-go,all-systems-go,all-systems-go,Positive
14650,28,80,general,ill-advised,Ngram,ill-advised,ill-advised,ill-advised,Negative
14651,27,80,general,amour propre,Ngram,amour-propre,amour-propre,amour-propre,Positive
14652,28,80,general,ill-disposed,Ngram,ill-disposed,ill-disposed,ill-disposed,Negative
14653,27,80,general,amour-propre,Ngram,amour-propre,amour-propre,amour-propre,Positive
14654,28,80,general,ill-disposedness,Ngram,ill-disposedness,ill-disposedness,ill-disposedness,Negative
14655,27,80,general,at peace,Ngram,at-peace,at-peace,at-peace,Positive
14656,28,80,general,ill-fated,Ngram,ill-fated,ill-fated,ill-fated,Negative
14657,27,80,general,at rest,Ngram,at-rest,at-rest,at-rest,Positive
14658,28,80,general,ill-humor,Ngram,ill-humor,ill-humor,ill-humor,Negative
14659,27,80,general,at the top,Ngram,at-the-top,at-the-top,at-the-top,Positive
14660,28,80,general,ill-humored,Ngram,ill-humored,ill-humored,ill-humored,Negative
14661,27,80,general,at top of ladder,Ngram,at-top-of-ladder,at-top-of-ladder,at-top-of-ladder,Positive
14662,28,80,general,ill-natured,Ngram,ill-natured,ill-natured,ill-natured,Negative
14663,27,80,general,at oneness,Ngram,at-oneness,at-oneness,at-oneness,Positive
14664,28,80,general,ill-starred,Ngram,ill-starred,ill-starred,ill-starred,Negative
14665,27,80,general,at-oneness,Ngram,at-oneness,at-oneness,at-oneness,Positive
14666,28,80,general,ill-tempered,Ngram,ill-tempered,ill-tempered,ill-tempered,Negative
14667,27,80,general,au fait,Ngram,au-fait,au-fait,au-fait,Positive
14668,28,80,general,impose upon,Ngram,impose-upon,impose-upon,impose-upon,Negative
14669,27,80,general,back slapping,Ngram,back-slapping,back-slapping,back-slapping,Positive
14670,28,80,general,in a dither,Ngram,in-a-dither,in-a-dither,in-a-dither,Negative
14671,27,80,general,back-slapping,Ngram,back-slapping,back-slapping,back-slapping,Positive
14672,28,80,general,in a panic,Ngram,in-a-panic,in-a-panic,in-a-panic,Negative
14673,27,80,general,bed of roses,Ngram,bed-of-roses,bed-of-roses,bed-of-roses,Positive
14674,28,80,general,in a sweat,Ngram,in-a-sweat,in-a-sweat,in-a-sweat,Negative
14675,27,80,general,believing positively,Ngram,believing-positively,believing-positively,believing-positively,Positive
14676,28,80,general,in a tight corner,Ngram,in-a-tight-corner,in-a-tight-corner,in-a-tight-corner,Negative
14677,27,80,general,big break,Ngram,big-break,big-break,big-break,Positive
14678,28,80,general,in hock,Ngram,in-hock,in-hock,in-hock,Negative
14679,27,80,general,big hit,Ngram,big-hit,big-hit,big-hit,Positive
14680,28,80,general,in pain,Ngram,in-pain,in-pain,in-pain,Negative
14681,27,80,general,big scene,Ngram,big-scene,big-scene,big-scene,Positive
14682,28,80,general,in suspense,Ngram,in-suspense,in-suspense,in-suspense,Negative
14683,27,80,general,big time,Ngram,big-time,big-time,big-time,Positive
14684,28,80,general,in the doghouse,Ngram,in-the-doghouse,in-the-doghouse,in-the-doghouse,Negative
14685,27,80,general,born in the purple,Ngram,born-in-the-purple,born-in-the-purple,born-in-the-purple,Positive
14686,28,80,general,in the doldrums,Ngram,in-the-doldrums,in-the-doldrums,in-the-doldrums,Negative
14687,27,80,general,born with a silver spoon,Ngram,born-with-a-silver-spoon,born-with-a-silver-spoon,born-with-a-silver-spoon,Positive
14688,28,80,general,in the dumps,Ngram,in-the-dumps,in-the-dumps,in-the-dumps,Negative
14689,27,80,general,bread upon the waters,Ngram,bread-upon-the-waters,bread-upon-the-waters,bread-upon-the-waters,Positive
14690,28,80,general,in the red,Ngram,in-the-red,in-the-red,in-the-red,Negative
14691,27,80,general,break a record,Ngram,break-a-record,break-a-record,break-a-record,Positive
14692,28,80,general,in the soup,Ngram,in-the-soup,in-the-soup,in-the-soup,Negative
14693,27,80,general,break free,Ngram,break-free,break-free,break-free,Positive
14694,28,80,general,in turmoil,Ngram,in-turmoil,in-turmoil,in-turmoil,Negative
14695,27,80,general,break the ice,Ngram,break-the-ice,break-the-ice,break-the-ice,Positive
14696,28,80,general,insecure with oneself,Ngram,insecure-with-oneself,insecure-with-oneself,insecure-with-oneself,Negative
14697,27,80,general,break through,Ngram,break-through,break-through,break-through,Positive
14698,28,80,general,keyed up,Ngram,keyed-up,keyed-up,keyed-up,Negative
14699,27,80,general,brought to a close,Ngram,brought-to-a-close,brought-to-a-close,brought-to-a-close,Positive
14700,28,80,general,knock out,Ngram,knock-out,knock-out,knock-out,Negative
14701,27,80,general,buddy-buddy,Ngram,buddy-buddy,buddy-buddy,buddy-buddy,Positive
14702,28,80,general,lack of confidence,Ngram,lack-of-confidence,lack-of-confidence,lack-of-confidence,Negative
14703,27,80,general,can't complain,Ngram,can't-complain,cant-complain,can't-complain,Positive
14704,28,80,general,lack of interest,Ngram,lack-of-interest,lack-of-interest,lack-of-interest,Negative
14705,27,80,general,cared for,Ngram,cared-for,cared-for,cared-for,Positive
14706,28,80,general,lacking courage,Ngram,lacking-courage,lacking-courage,lacking-courage,Negative
14707,27,80,general,catbird seat,Ngram,catbird-seat,catbird-seat,catbird-seat,Positive
14708,28,80,general,lead a dog's life,Ngram,lead-a-dog's-life,lead-a-dogs-life,lead-a-dog's-life,Negative
14709,27,80,general,clear conscience,Ngram,clear-conscience,clear-conscience,clear-conscience,Positive
14710,28,80,general,let down,Ngram,let-down,let-down,let-down,Negative
14711,27,80,general,clear the air,Ngram,clear-the-air,clear-the-air,clear-the-air,Positive
14712,28,80,general,let the cat out of the bag,Ngram,let-the-cat-out-of-the-bag,let-the-cat-out-of-the-bag,let-the-cat-out-of-the-bag,Negative
14713,27,80,general,cloud nine,Ngram,cloud-nine,cloud-nine,cloud-nine,Positive
14714,28,80,general,like a cat on hot bricks,Ngram,like-a-cat-on-hot-bricks,like-a-cat-on-hot-bricks,like-a-cat-on-hot-bricks,Negative
14715,27,80,general,coming up roses,Ngram,coming-up-roses,coming-up-roses,coming-up-roses,Positive
14716,28,80,general,like a chicken with its head cut off,Ngram,like-a-chicken-with-its-head-cut-off,like-a-chicken-with-its-head-cut-off,like-a-chicken-with-its-head-cut-off,Negative
14717,27,80,general,comme il faut,Ngram,comme-il-faut,comme-il-faut,comme-il-faut,Positive
14718,28,80,general,little pitchers have big ears,Ngram,little-pitchers-have-big-ears,little-pitchers-have-big-ears,little-pitchers-have-big-ears,Negative
14719,27,80,general,contented state,Ngram,contented-state,contented-state,contented-state,Positive
14720,28,80,general,long-faced,Ngram,long-faced,long-faced,long-faced,Negative
14721,27,80,general,creature comforts,Ngram,creature-comforts,creature-comforts,creature-comforts,Positive
14722,28,80,general,look like something the cat dragged in,Ngram,look-like-something-the-cat-dragged-in,look-like-something-the-cat-dragged-in,look-like-something-the-cat-dragged-in,Negative
14723,27,80,general,cut out for,Ngram,cut-out-for,cut-out-for,cut-out-for,Positive
14724,28,80,general,loss of confidence,Ngram,loss-of-confidence,loss-of-confidence,loss-of-confidence,Negative
14725,27,80,general,distinctive quality,Ngram,distinctive-quality,distinctive-quality,distinctive-quality,Positive
14726,28,80,general,lost momentum,Ngram,lost-momentum,lost-momentum,lost-momentum,Negative
14727,27,80,general,do well,Ngram,do-well,do-well,do-well,Positive
14728,28,80,general,louse up,Ngram,louse-up,louse-up,louse-up,Negative
14729,27,80,general,duty bound,Ngram,duty-bound,duty-bound,duty-bound,Positive
14730,28,80,general,low in spirits,Ngram,low-in-spirits,low-in-spirits,low-in-spirits,Negative
